Year,Month,District,Temp_2m,Precip,MaxTemp_2m,MinTemp_2m,Humidity_2m,Pressure,WindSpeed_50m
2018,2,Kabhre,7.930357142857143,1.39,14.483571428571429,3.431785714285714,3.606785714285714,78.14357142857143,2.1935714285714285
2018,3,Kabhre,11.035483870967743,11.8,18.01290322580645,5.356129032258064,4.183225806451613,78.06516129032258,2.561935483870968
2018,4,Kabhre,13.813666666666668,72.74,19.729333333333333,8.625666666666666,7.150333333333333,78.039,2.477
2018,5,Kabhre,16.184516129032257,,21.40838709677419,11.563870967741936,9.95774193548387,77.91064516129032,2.371935483870968
2018,6,Kabhre,18.293666666666663,124.73,22.540333333333333,14.693666666666669,13.453333333333337,77.628,2.2356666666666665
2018,7,Kabhre,18.46451612903226,247.35,21.97935483870968,15.652903225806453,15.11741935483871,77.56387096774193,2.450322580645161
2018,8,Kabhre,17.640967741935484,241.39,20.791612903225804,15.061290322580644,14.94741935483871,77.67354838709677,1.9825806451612904
2018,9,Kabhre,16.543666666666667,50.35,20.436666666666667,13.565,13.473333333333333,78.02766666666666,2.063333333333333
2018,10,Kabhre,11.69516129032258,6.24,16.87,7.805161290322581,7.997096774193548,78.29096774193549,1.8241935483870968
2018,11,Kabhre,9.393666666666666,0.1,15.312333333333331,5.4656666666666665,5.681666666666667,78.29433333333333,1.834666666666667
